Date,AAPL,ABBV,ABT,ACN,AMD,AMGN,AMZN,AVGO,BAC,BRK-B,CMCSA,COST,CRM,CSCO,CVX,DIS,GOOGL,GS,HD,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MS,MSFT,NEE,NOW,NVDA,PEP,PFE,PG,PM,QCOM,RTX,TMO,TSLA,TXN,UNH,V,VZ,WMT,XOM
2021-07-30,142.44146728515625,99.08985137939453,111.80905151367188,298.4621276855469,106.19000244140625,209.35101318359375,166.37950134277344,44.437625885009766,34.48695755004883,278.2900085449219,51.8546142578125,409.03131103515625,239.41160583496094,48.8480110168457,84.50447845458984,173.13372802734375,133.8036346435547,336.9921569824219,295.8116760253906,112.26961517333984,49.15995788574219,515.7669677734375,151.268310546875,135.83348083496094,50.196937561035156,290.19097900390625,233.0667266845703,376.5299072265625,220.37179565429688,354.1169738769531,67.30216979980469,83.20076751708984,274.6448059082031,69.2740249633789,587.8900146484375,19.456567764282227,137.9214630126953,34.55351638793945,127.86894989013672,81.33941650390625,136.52957153320312,78.47276306152344,533.9725341796875,229.06666564941406,168.22750854492188,385.2782287597656,238.33010864257812,42.70630645751953,44.846675872802734,48.54869842529297
2021-08-02,142.10943603515625,98.36565399169922,111.75358581542969,296.95892333984375,108.62999725341797,207.83421325683594,166.57400512695312,44.37171173095703,34.12733840942383,278.1400146484375,51.53730392456055,408.2696533203125,238.3527374267578,48.918582916259766,84.35508728027344,172.67144775390625,133.93080139160156,339.96759033203125,294.9373779296875,112.635986328125,49.12335205078125,513.3728637695312,151.329833984375,135.28753662109375,50.06491470336914,283.4221496582031,236.033935546875,366.1103515625,218.00204467773438,349.7936096191406,66.69805145263672,83.41748046875,274.5580749511719,70.0832748413086,584.6699829101562,19.7070255279541,137.36782836914062,35.481719970703125,127.55431365966797,81.29066467285156,135.67288208007812,78.16590881347656,527.7133178710938,236.55667114257812,168.3157501220703,388.40924072265625,231.9363250732422,42.69099426269531,44.74284744262695,48.55713653564453
2021-08-03,143.90631103515625,99.0472640991211,112.86261749267578,299.2513427734375,112.55999755859375,211.55250549316406,168.31199645996094,44.564876556396484,34.65777587890625,281.79998779296875,51.32575607299805,414.1236877441406,238.61993408203125,49.624359130859375,85.16018676757812,170.15341186523438,134.70095825195312,341.9183349609375,299.1917419433594,114.74662780761719,49.47108459472656,515.97119140625,153.19207763671875,136.82684326171875,50.10011672973633,285.9710388183594,245.02157592773438,358.63702392578125,215.1419677734375,349.0879821777344,66.8994140625,83.73822021484375,276.77520751953125,70.625732421875,584.6599731445312,19.771881103515625,137.67539978027344,36.869991302490234,129.41529846191406,81.62385559082031,134.84347534179688,79.39332580566406,530.9862060546875,236.5800018310547,167.09788513183594,394.3255310058594,229.33432006835938,42.66802978515625,45.246212005615234,49.079986572265625
2021-08-04,143.5059051513672,98.05040740966797,112.35430908203125,297.6072082519531,118.7699966430664,197.88409423828125,167.73599243164062,44.6573486328125,34.406044006347656,278.7799987792969,51.09658432006836,414.0950927734375,241.62826538085938,49.13031768798828,83.25114440917969,169.75015258789062,134.1999053955078,339.6710205078125,297.7224426269531,113.7032699584961,49.324668884277344,521.693603515625,152.28733825683594,135.35020446777344,49.378360748291016,288.5199279785156,251.2239532470703,359.0370788574219,213.21707153320312,356.7209777832031,66.08518981933594,83.46947479248047,276.1872253417969,71.02591705322266,593.469970703125,20.229883193969727,135.373046875,36.4744987487793,128.04872131347656,80.85181427001953,135.08953857421875,77.45294189453125,532.8550415039062,236.97332763671875,169.78077697753906,393.98907470703125,228.9280548095703,42.39241027832031,44.93791198730469,47.93309020996094
2021-08-05,143.61334228515625,98.08448028564453,112.94579315185547,300.93310546875,112.3499984741211,202.80714416503906,168.79949951171875,44.64543533325195,35.080318450927734,280.2099914550781,51.4227180480957,421.8526611328125,247.9517364501953,49.19206619262695,84.02306365966797,173.8124237060547,135.3181915283203,345.46014404296875,300.2462463378906,113.71122741699219,49.635990142822266,523.5913696289062,152.5771942138672,137.05953979492188,49.730438232421875,287.77423095703125,252.87022399902344,362.8713073730469,214.66073608398438,360.7461242675781,66.18148040771484,84.80445098876953,279.08868408203125,71.57723999023438,595.5,20.592092514038086,135.60153198242188,36.369564056396484,128.11170959472656,80.93309020996094,133.8226776123047,78.40957641601562,536.2864990234375,238.2100067138672,170.46913146972656,384.3155212402344,232.35226440429688,42.33881378173828,45.771610260009766,48.236671447753906
2021-08-06,142.92872619628906,97.51363372802734,112.90882873535156,302.361083984375,110.11000061035156,199.47891235351562,167.2469940185547,44.440372467041016,36.096229553222656,285.6300048828125,51.73122024536133,418.464111328125,247.98143005371094,49.04209899902344,84.62067413330078,174.22552490234375,134.80870056152344,357.6766357421875,297.2988586425781,114.76251983642578,49.66361999511719,519.9710693359375,152.06773376464844,140.95249938964844,49.85367202758789,288.7559814453125,252.15237426757812,365.3981018066406,214.5154571533203,361.28277587890625,66.05015563964844,86.45146179199219,279.0309143066406,71.6839599609375,590.6799926757812,20.32168197631836,135.61911010742188,36.37764358520508,127.13172912597656,80.62428283691406,133.32138061523438,79.04133605957031,532.1829223632812,233.03334045410156,170.2926483154297,387.98870849609375,233.50335693359375,42.277557373046875,45.68980407714844,48.79326248168945
2021-08-09,142.8798370361328,97.18133544921875,113.82378387451172,300.19085693359375,107.58000183105469,197.5200958251953,167.093505859375,44.37171173095703,36.563724517822266,287.2300109863281,51.369834899902344,419.2637023925781,246.72467041015625,48.93623352050781,83.20964050292969,173.82225036621094,135.97515869140625,359.46551513671875,296.32537841796875,113.79579162597656,49.78335189819336,520.8859252929688,152.5947723388672,140.8003692626953,49.86246871948242,286.29205322265625,255.71299743652344,361.6419372558594,213.08087158203125,359.3944091796875,65.9450912475586,87.32698822021484,277.9416198730469,71.63948059082031,587.9600219726562,20.250844955444336,135.63671875,37.112144470214844,127.8239974975586,80.61614990234375,133.90475463867188,78.59008026123047,535.109619140625,237.9199981689453,168.07748413085938,384.0164489746094,232.1491241455078,42.20100021362305,45.799922943115234,48.236671447753906
2021-08-10,142.40060424804688,97.82887268066406,113.39865112304688,300.8109130859375,106.4800033569336,197.5807647705078,166.03399658203125,44.15016555786133,37.24699020385742,288.94000244140625,51.5196647644043,421.70037841796875,240.8563995361328,49.05974578857422,84.72857666015625,174.16653442382812,135.86990356445312,366.7379150390625,298.7770690917969,113.90052032470703,49.682037353515625,515.9224853515625,152.6474609375,142.527587890625,49.994503021240234,284.8948059082031,257.9049072265625,358.87127685546875,211.96408081054688,358.9173889160156,65.83126831054688,88.45391845703125,276.1196594238281,71.6128158569336,575.7999877929688,19.892621994018555,135.70697021484375,38.895896911621094,127.90493774414062,81.23375701904297,132.94772338867188,79.10453033447266,534.3285522460938,236.663330078125,167.3714599609375,384.8669128417969,230.2822723388672,42.476627349853516,46.77519226074219,49.06311798095703
2021-08-11,142.65487670898438,96.89165496826172,112.25265502929688,300.4445495605469,107.68000030517578,197.7281036376953,164.60549926757812,44.26825714111328,37.71449661254883,291.2799987792969,52.08378601074219,422.90924072265625,239.75794982910156,49.28029251098633,85.36771392822266,175.1697998046875,135.34552001953125,372.0595703125,303.7524719238281,114.50477600097656,49.86625289916992,517.96630859375,152.673828125,144.22793579101562,49.932884216308594,289.16192626953125,252.78408813476562,355.3589782714844,213.8708038330078,357.7545166015625,65.84877014160156,90.04891967773438,276.61138916015625,73.24908447265625,570.2000122070312,19.65613555908203,136.2429962158203,37.37849807739258,128.21958923339844,81.07124328613281,133.6859588623047,79.9799575805664,531.2532958984375,235.94000244140625,167.2390899658203,381.0909729003906,227.37071228027344,42.545536041259766,47.1936149597168,49.206478118896484
2021-08-12,145.61827087402344,98.52753448486328,113.50029754638672,302.29534912109375,106.5,197.74542236328125,165.1750030517578,44.3332633972168,37.8942985534668,290.239990234375,52.030906677246094,423.9182434082031,245.8043670654297,49.747859954833984,85.19338989257812,176.35011291503906,136.25424194335938,373.0574035644531,301.0664978027344,115.26205444335938,49.31361389160156,522.530517578125,153.90362548828125,144.791748046875,50.02970886230469,289.5017395019531,252.99533081054688,353.1541442871094,214.8877410888672,360.42803955078125,66.5754623413086,90.7337417602539,279.3682861328125,73.80931091308594,581.5700073242188,19.86168670654297,136.26939392089844,38.12912368774414,128.51622009277344,81.2744140625,134.11434936523438,79.40235900878906,535.9501953125,240.75,165.80055236816406,379.4273376464844,224.51332092285156,42.5991096496582,47.06731033325195,49.09518814086914
